time,accel.x,accel.y,accel.z,att.roll,att.roll_sp,alt.baro,bat.voltage,bat.current,throttle,gps.satellites,gps.hdop,armed
6.1200,4.5761,-9.1470,-20.2024,0.0049,0.0000,5.4005,19.4630,81.9844,0.8937,16.0000,0.7153,1.0000
6.1300,-14.1686,-1.7554,-5.3730,0.0029,0.0000,5.5164,19.4542,82.1371,0.8939,16.0000,0.7161,1.0000
6.1400,16.0677,10.3362,-12.2688,0.0008,0.0000,5.6322,19.4453,82.2898,0.8941,16.0000,0.7168,1.0000
6.1500,-10.5231,-15.6124,-14.4776,-0.0011,0.0000,5.7481,19.4365,82.4425,0.8943,16.0000,0.7175,1.0000
6.1600,-0.9349,10.2798,-1.8892,-0.0031,0.0000,5.8262,19.4276,82.5952,0.8946,16.0000,0.7183,1.0000
6.1700,11.9691,-0.9811,-18.9759,-0.0004,0.0000,5.9044,19.4187,82.7479,0.8951,16.0000,0.7190,1.0000
6.1800,-18.4204,-9.5437,-6.8492,0.0022,0.0000,5.9825,19.4099,82.9006,0.8956,16.0000,0.7197,1.0000
6.1900,12.8575,13.6898,-9.0157,0.0002,0.0000,6.0606,19.4010,83.0533,0.8961,16.0000,0.7205,1.0000
6.2000,-2.0499,-11.8876,-18.7726,-0.0017,0.0000,6.1388,19.3922,83.2059,0.8966,16.0000,0.7212,1.0000
6.2100,-9.7920,4.9895,-1.3690,-0.0011,0.0000,6.1457,19.3828,83.4041,0.8990,16.0000,0.7213,1.0000
6.2200,18.3300,7.6834,-15.9781,-0.0005,0.0000,6.1527,19.3735,83.6023,0.9014,16.0000,0.7214,1.0000
6.2300,-14.1544,-13.1756,-13.8461,0.0006,0.0000,6.1596,19.3642,83.8004,0.9037,16.0000,0.7215,1.0000
6.2400,4.6960,13.8094,-4.1987,0.0016,0.0000,6.1666,19.3548,83.9986,0.9061,16.0000,0.7216,1.0000
6.2500,9.1973,-6.2480,-21.0742,-0.0012,0.0000,6.1736,19.3455,84.1968,0.9072,16.0000,0.7217,1.0000
6.2600,-15.6993,-5.3712,-5.4820,-0.0040,0.0000,6.2521,19.3362,84.3949,0.9083,16.0000,0.7218,1.0000
6.2700,15.4918,13.0598,-9.3040,-0.0011,0.0000,6.3307,19.3269,84.5931,0.9094,16.0000,0.7219,1.0000
6.2800,-7.5589,-15.0577,-18.0587,0.0017,0.0000,6.4093,19.3175,84.7913,0.9104,16.0000,0.7220,1.0000
6.2900,-5.6315,6.6130,-1.5733,-0.0003,0.0000,6.4879,19.3082,84.9894,0.9099,16.0000,0.7221,1.0000
6.3000,14.6835,1.9124,-18.2435,-0.0022,0.0000,6.5664,19.2989,85.1876,0.9093,16.0000,0.7222,1.0000
6.3100,-17.0395,-10.4731,-9.3034,-0.0018,0.0000,6.7117,19.3000,85.1308,0.9087,16.0000,0.7223,1.0000
6.3200,9.9826,15.0659,-5.5353,-0.0014,0.0000,6.8570,19.3011,85.0739,0.9081,16.0000,0.7224,1.0000
6.3300,2.4713,-10.5207,-20.2562,-0.0012,0.0000,7.0023,19.3022,85.0171,0.9088,16.0000,0.7225,1.0000
6.3400,-12.2645,0.6196,-2.1171,-0.0011,0.0000,7.1476,19.3033,84.9603,0.9096,16.0000,0.7225,1.0000
6.3500,18.1986,10.6697,-13.1766,-0.0006,0.0000,7.2929,19.3044,84.9034,0.9103,16.0000,0.7226,1.0000
6.3600,-11.1063,-14.6581,-14.4994,-0.0002,0.0000,7.2441,19.3055,84.8466,0.9111,16.0000,0.7227,1.0000
6.3700,2.0304,12.1203,-2.2736,0.0002,0.0000,7.1953,19.3066,84.7898,0.9100,16.0000,0.7228,1.0000
6.3800,11.2165,-2.9349,-19.7311,0.0006,0.0000,7.1465,19.3077,84.7329,0.9089,16.0000,0.7229,1.0000
6.3900,-16.0561,-8.0308,-7.0865,0.0004,0.0000,7.0976,19.3088,84.6761,0.9078,16.0000,0.7230,1.0000
6.4000,13.5921,13.1485,-9.0921,0.0003,0.0000,7.0488,19.3099,84.6193,0.9067,16.0000,0.7231,1.0000
6.4100,-3.1001,-12.3689,-18.6893,0.0004,0.0000,7.0639,19.3084,84.6062,0.9111,16.0000,0.7218,1.0000
6.4200,-9.1688,4.2356,-2.0087,0.0006,0.0000,7.0790,19.3070,84.5930,0.9155,16.0000,0.7204,1.0000
6.4300,17.1615,6.6949,-14.2734,0.0006,0.0000,7.0941,19.3056,84.5799,0.9199,16.0000,0.7191,1.0000
6.4400,-15.3536,-13.6121,-10.6256,0.0005,0.0000,7.1092,19.3042,84.5668,0.9243,16.0000,0.7178,1.0000
6.4500,5.0169,13.7420,-2.4333,0.0008,0.0000,7.1242,19.3028,84.5537,0.9224,16.0000,0.7165,1.0000
6.4600,4.8078,-7.5827,-19.2331,0.0011,0.0000,7.2561,19.3014,84.5406,0.9204,16.0000,0.7151,1.0000
6.4700,-15.5989,-2.4309,-3.5998,-0.0011,0.0000,7.3880,19.3000,84.5275,0.9185,16.0000,0.7138,1.0000
6.4800,16.3755,11.2073,-9.7215,-0.0032,0.0000,7.5199,19.2986,84.5143,0.9166,16.0000,0.7125,1.0000
6.4900,-8.6978,-14.0319,-16.8228,0.0005,0.0000,7.6518,19.2971,84.5012,0.9188,16.0000,0.7111,1.0000
6.5000,-2.9508,9.2057,-0.8640,0.0043,0.0000,7.7837,19.2957,84.4881,0.9211,16.0000,0.7098,1.0000
6.5100,14.2693,0.3481,-18.8678,0.0011,0.0000,7.8196,19.2833,84.7587,0.9234,16.0000,0.7085,1.0000
6.5200,-16.9142,-10.5991,-7.1811,-0.0021,0.0000,7.8555,19.2708,85.0292,0.9256,16.0000,0.7071,1.0000
6.5300,10.3445,14.8349,-5.7087,-0.0014,0.0000,7.8914,19.2583,85.2998,0.9253,16.0000,0.7058,1.0000
6.5400,0.7721,-10.7271,-19.4320,-0.0007,0.0000,7.9273,19.2458,85.5704,0.9251,16.0000,0.7045,1.0000
6.5500,-11.1816,1.8036,-2.5220,0.0006,0.0000,7.9632,19.2334,85.8409,0.9248,16.0000,0.7031,1.0000
6.5600,17.0231,8.3425,-13.9134,0.0019,0.0000,8.0098,19.2209,86.1115,0.9245,16.0000,0.7018,1.0000
6.5700,-14.4770,-14.5053,-13.6930,-0.0011,0.0000,8.0563,19.2084,86.3821,0.9242,16.0000,0.7005,1.0000
6.5800,2.0442,12.2442,-0.9465,-0.0042,0.0000,8.1029,19.1960,86.6526,0.9239,16.0000,0.6991,1.0000
6.5900,9.9679,-5.1293,-18.5147,-0.0014,0.0000,8.1494,19.1835,86.9232,0.9236,16.0000,0.6978,1.0000
6.6000,-15.9176,-4.8504,-6.3641,0.0015,0.0000,8.1960,19.1710,87.1938,0.9233,16.0000,0.6965,1.0000
6.6100,15.0395,13.0505,-8.1874,0.0003,0.0000,8.2412,19.1730,87.1059,0.9237,16.0000,0.6979,1.0000
6.6200,-5.7664,-13.9286,-17.9188,-0.0009,0.0000,8.2865,19.1751,87.0180,0.9242,16.0000,0.6994,1.0000
6.6300,-6.4846,6.8801,0.0366,-0.0014,0.0000,8.3317,19.1771,86.9302,0.9247,16.0000,0.7009,1.0000
6.6400,15.0962,3.6386,-16.1601,-0.0019,0.0000,8.3770,19.1791,86.8423,0.9251,16.0000,0.7023,1.0000
6.6500,-15.4892,-12.8262,-10.7759,-0.0016,0.0000,8.4222,19.1811,86.7545,0.9235,16.0000,0.7038,1.0000
6.6600,8.0552,14.0461,-4.5671,-0.0012,0.0000,8.4154,19.1831,86.6666,0.9219,16.0000,0.7053,1.0000
6.6700,4.6496,-9.5048,-20.1340,-0.0008,0.0000,8.4086,19.1851,86.5788,0.9203,16.0000,0.7068,1.0000
6.6800,-14.8290,-2.1656,-3.8107,-0.0004,0.0000,8.4018,19.1872,86.4909,0.9187,16.0000,0.7082,1.0000
6.6900,15.9639,9.9255,-12.1085,0.0005,0.0000,8.3951,19.1892,86.4031,0.9208,16.0000,0.7097,1.0000
6.7000,-11.2932,-14.0334,-14.9053,0.0013,0.0000,8.3883,19.1912,86.3152,0.9229,16.0000,0.7112,1.0000
6.7100,-1.8933,11.1698,-1.1706,0.0007,0.0000,8.4116,19.1909,86.3206,0.9249,16.0000,0.7127,1.0000
6.7200,12.4498,-0.9382,-19.8649,0.0001,0.0000,8.4349,19.1905,86.3259,0.9270,16.0000,0.7141,1.0000
6.7300,-17.5223,-7.7965,-6.4644,0.0024,0.0000,8.4582,19.1902,86.3313,0.9299,16.0000,0.7156,1.0000
6.7400,13.1804,14.0860,-6.1875,0.0047,0.0000,8.4816,19.1899,86.3366,0.9328,16.0000,0.7171,1.0000
6.7500,-0.9475,-11.4462,-19.0066,-0.0001,0.0000,8.5049,19.1895,86.3420,0.9357,16.0000,0.7185,1.0000
6.7600,-9.0053,3.5214,-0.1713,-0.0048,0.0000,8.6213,19.1892,86.3473,0.9385,16.0000,0.7200,1.0000
6.7700,18.0328,6.7743,-14.9983,-0.0018,0.0000,8.7378,19.1889,86.3527,0.9338,16.0000,0.7215,1.0000
6.7800,-13.2581,-14.2389,-12.8958,0.0012,0.0000,8.8542,19.1885,86.3580,0.9291,16.0000,0.7230,1.0000
6.7900,4.6314,12.7014,-1.7373,-0.0005,0.0000,8.9707,19.1882,86.3634,0.9243,16.0000,0.7244,1.0000
6.8000,7.1254,-7.2427,-18.4059,-0.0022,0.0000,9.0871,19.1879,86.3687,0.9196,16.0000,0.7259,1.0000
6.8100,-14.4908,-4.2333,-3.6580,-0.0002,0.0000,9.0772,19.1866,86.3171,0.9189,16.0000,0.7264,1.0000
6.8200,16.1921,13.4038,-10.0871,0.0017,0.0000,9.0673,19.1854,86.2655,0.9182,16.0000,0.7270,1.0000
6.8300,-7.2091,-13.1218,-16.4007,-0.0007,0.0000,9.0574,19.1842,86.2139,0.9176,16.0000,0.7275,1.0000
6.8400,-4.8185,8.5105,-1.4165,-0.0030,0.0000,9.0475,19.1829,86.1623,0.9169,16.0000,0.7280,1.0000
6.8500,14.0965,2.0172,-17.0780,-0.0002,0.0000,9.0377,19.1817,86.1106,0.9164,16.0000,0.7286,1.0000
6.8600,-16.4648,-11.0938,-8.8630,0.0026,0.0000,9.1684,19.1805,86.0590,0.9160,16.0000,0.7291,1.0000
6.8700,10.0329,14.5452,-4.9193,0.0029,0.0000,9.2992,19.1792,86.0074,0.9155,16.0000,0.7296,1.0000
6.8800,1.5770,-9.6968,-17.7016,0.0033,0.0000,9.4300,19.1780,85.9558,0.9150,16.0000,0.7302,1.0000
6.8900,-13.2086,0.6349,-0.4955,0.0026,0.0000,9.5608,19.1768,85.9042,0.9155,16.0000,0.7307,1.0000
6.9000,17.9834,10.0564,-12.3381,0.0019,0.0000,9.6915,19.1755,85.8526,0.9161,16.0000,0.7312,1.0000
6.9100,-12.2435,-14.4761,-14.2309,0.0016,0.0000,9.7211,19.1659,86.0719,0.9166,16.0000,0.7318,1.0000
6.9200,1.0001,11.9680,-1.1766,0.0013,0.0000,9.7507,19.1562,86.2913,0.9172,16.0000,0.7323,1.0000
6.9300,10.2758,-3.1845,-19.1641,0.0013,0.0000,9.7803,19.1465,86.5107,0.9207,16.0000,0.7328,1.0000
6.9400,-16.7377,-6.6799,-5.5176,0.0012,0.0000,9.8100,19.1368,86.7301,0.9243,16.0000,0.7334,1.0000
6.9500,13.5342,13.6019,-6.4957,-0.0012,0.0000,9.8396,19.1272,86.9495,0.9278,16.0000,0.7339,1.0000
6.9600,-3.9618,-12.8084,-18.3055,-0.0035,0.0000,9.9518,19.1175,87.1689,0.9313,16.0000,0.7344,1.0000
6.9700,-10.0553,5.4231,-0.1385,-0.0012,0.0000,10.0641,19.1078,87.3883,0.9319,16.0000,0.7350,1.0000
6.9800,15.4631,4.3827,-14.8316,0.0011,0.0000,10.1764,19.0981,87.6077,0.9324,16.0000,0.7355,1.0000
6.9900,-15.2436,-13.7781,-11.3652,-0.0012,0.0000,10.2886,19.0885,87.8271,0.9329,16.0000,0.7360,1.0000
7.0000,6.1230,14.3120,-2.6610,-0.0034,0.0000,10.4009,19.0788,88.0465,0.9334,16.0000,0.7366,1.0000
7.0100,6.6330,-6.2577,-17.6168,-0.0029,0.0000,10.3127,19.0674,88.2331,0.9311,16.0000,0.7354,1.0000
7.0200,-14.7356,-3.6007,-3.3063,-0.0024,0.0000,10.2246,19.0559,88.4197,0.9288,16.0000,0.7342,1.0000
7.0300,16.1513,11.7720,-11.4043,-0.0023,0.0000,10.1364,19.0445,88.6062,0.9264,16.0000,0.7331,1.0000
7.0400,-9.5611,-13.6887,-16.5459,-0.0022,0.0000,10.0482,19.0331,88.7928,0.9241,16.0000,0.7319,1.0000
7.0500,-3.9069,9.8337,0.0668,-0.0002,0.0000,9.9601,19.0217,88.9794,0.9259,16.0000,0.7307,1.0000
7.0600,13.7583,-0.6577,-17.7193,0.0018,0.0000,10.0777,19.0102,89.1660,0.9276,16.0000,0.7296,1.0000
7.0700,-16.7336,-11.0700,-8.0686,0.0017,0.0000,10.1953,18.9988,89.3526,0.9294,16.0000,0.7284,1.0000
7.0800,10.9131,14.1977,-5.2575,0.0017,0.0000,10.3129,18.9874,89.5392,0.9311,16.0000,0.7272,1.0000
7.0900,-0.5978,-12.1999,-18.4001,0.0017,0.0000,10.4305,18.9760,89.7258,0.9291,16.0000,0.7261,1.0000
7.1000,-12.5322,1.7756,-0.0745,0.0018,0.0000,10.5481,18.9645,89.9124,0.9270,16.0000,0.7249,1.0000
7.1100,17.3560,7.6210,-13.5918,0.0003,0.0000,10.5860,18.9767,89.6688,0.9250,16.0000,0.7237,1.0000
7.1200,-14.6832,-14.0760,-13.4260,-0.0012,0.0000,10.6239,18.9889,89.4251,0.9229,16.0000,0.7226,1.0000
7.1300,2.8230,12.2103,-1.8040,0.0001,0.0000,10.6617,19.0011,89.1815,0.9226,16.0000,0.7214,1.0000
7.1400,9.8388,-4.3920,-19.2928,0.0014,0.0000,10.6996,19.0133,88.9379,0.9223,16.0000,0.7202,1.0000
7.1500,-16.3720,-5.6318,-4.5153,-0.0002,0.0000,10.7375,19.0254,88.6943,0.9220,16.0000,0.7191,1.0000
7.1600,16.3670,13.8160,-6.8993,-0.0017,0.0000,10.8580,19.0376,88.4507,0.9217,16.0000,0.7179,1.0000
7.1700,-5.1945,-13.8644,-17.9845,-0.0019,0.0000,10.9785,19.0498,88.2071,0.9233,16.0000,0.7167,1.0000
7.1800,-7.1729,6.9348,-0.8013,-0.0022,0.0000,11.0990,19.0620,87.9635,0.9249,16.0000,0.7156,1.0000
7.1900,15.5982,3.6733,-15.0931,-0.0000,0.0000,11.2195,19.0742,87.7199,0.9265,16.0000,0.7144,1.0000
7.2000,-17.0605,-13.1798,-9.2748,0.0021,0.0000,11.3400,19.0863,87.4763,0.9281,16.0000,0.7132,1.0000
7.2100,8.1395,13.7625,-2.9900,0.0010,0.0000,11.2257,19.0806,87.5494,0.9280,16.0000,0.7123,1.0000
7.2200,4.9220,-8.9648,-18.2548,-0.0001,0.0000,11.1113,19.0748,87.6225,0.9279,16.0000,0.7114,1.0000
7.2300,-15.1840,-1.8471,-1.9938,-0.0015,0.0000,10.9969,19.0690,87.6956,0.9278,16.0000,0.7104,1.0000
7.2400,16.7073,10.4720,-11.8287,-0.0030,0.0000,10.8825,19.0633,87.7687,0.9277,16.0000,0.7095,1.0000
7.2500,-11.4620,-15.4202,-13.5247,-0.0014,0.0000,10.7682,19.0575,87.8418,0.9282,16.0000,0.7085,1.0000
7.2600,-1.5917,10.7883,0.7973,0.0001,0.0000,11.0184,19.0517,87.9150,0.9287,16.0000,0.7076,1.0000
7.2700,12.3735,-0.6790,-16.9123,-0.0032,0.0000,11.2686,19.0460,87.9881,0.9293,16.0000,0.7067,1.0000
7.2800,-16.4815,-8.3506,-6.9830,-0.0066,0.0000,11.5189,19.0402,88.0612,0.9298,16.0000,0.7057,1.0000
7.2900,11.3160,14.5015,-5.0028,-0.0035,0.0000,11.7691,19.0344,88.1343,0.9294,16.0000,0.7048,1.0000
7.3000,-0.7457,-10.8548,-17.5042,-0.0004,0.0000,12.0194,19.0286,88.2074,0.9290,16.0000,0.7038,1.0000
7.3100,-9.4607,2.2826,-1.8397,0.0017,0.0000,11.9484,19.0342,88.0713,0.9287,16.0000,0.7029,1.0000
7.3200,16.9998,7.4447,-13.2434,0.0038,0.0000,11.8774,19.0398,87.9352,0.9283,16.0000,0.7020,1.0000
7.3300,-13.8443,-12.5625,-12.8243,0.0021,0.0000,11.8064,19.0453,87.7991,0.9277,16.0000,0.7010,1.0000
7.3400,5.5100,12.9818,-2.1126,0.0003,0.0000,11.7354,19.0509,87.6630,0.9270,16.0000,0.7001,1.0000
7.3500,7.7486,-6.1194,-19.0387,0.0019,0.0000,11.6644,19.0564,87.5269,0.9263,16.0000,0.6991,1.0000
7.3600,-16.2113,-5.6588,-3.5431,0.0034,0.0000,11.6538,19.0620,87.3909,0.9257,16.0000,0.6982,1.0000
7.3700,15.7604,12.3257,-9.4500,0.0016,0.0000,11.6431,19.0675,87.2548,0.9233,16.0000,0.6973,1.0000
7.3800,-6.3345,-13.5191,-15.8919,-0.0003,0.0000,11.6325,19.0731,87.1187,0.9209,16.0000,0.6963,1.0000
7.3900,-6.1211,8.7249,0.2464,-0.0026,0.0000,11.6219,19.0786,86.9826,0.9185,16.0000,0.6954,1.0000
7.4000,15.0964,3.3950,-17.2043,-0.0050,0.0000,11.6113,19.0842,86.8465,0.9161,16.0000,0.6944,1.0000
7.4100,-16.7886,-10.5696,-9.3401,-0.0032,0.0000,11.7584,19.0856,86.7864,0.9159,16.0000,0.6940,1.0000
7.4200,9.2396,14.0817,-3.4340,-0.0014,0.0000,11.9056,19.0870,86.7262,0.9156,16.0000,0.6935,1.0000
7.4300,2.8312,-8.8542,-17.7199,-0.0007,0.0000,12.0527,19.0884,86.6661,0.9154,16.0000,0.6930,1.0000
7.4400,-13.4628,0.4292,-0.1007,0.0001,0.0000,12.1999,19.0898,86.6060,0.9151,16.0000,0.6925,1.0000
7.4500,17.5032,9.7299,-11.7640,-0.0013,0.0000,12.3470,19.0912,86.5458,0.9164,16.0000,0.6920,1.0000
7.4600,-10.7278,-14.9927,-14.6428,-0.0026,0.0000,12.3502,19.0926,86.4857,0.9177,16.0000,0.6915,1.0000
7.4700,-1.3711,10.0686,0.0261,-0.0014,0.0000,12.3533,19.0940,86.4256,0.9190,16.0000,0.6910,1.0000
7.4800,11.8632,-2.0694,-17.5390,-0.0001,0.0000,12.3564,19.0953,86.3655,0.9203,16.0000,0.6905,1.0000
7.4900,-16.0388,-8.0551,-4.9392,-0.0004,0.0000,12.3595,19.0967,86.3053,0.9165,16.0000,0.6900,1.0000
7.5000,13.3809,13.4634,-6.3340,-0.0006,0.0000,12.3626,19.0981,86.2452,0.9127,16.0000,0.6895,1.0000
7.5100,-3.1253,-12.6579,-17.2478,0.0009,0.0000,12.4800,19.1021,86.1515,0.9089,16.0000,0.6891,1.0000
7.5200,-10.7682,3.7844,-0.4746,0.0024,0.0000,12.5974,19.1061,86.0577,0.9051,16.0000,0.6886,1.0000
7.5300,17.4349,6.6196,-12.7150,0.0008,0.0000,12.7148,19.1101,85.9640,0.9081,16.0000,0.6881,1.0000
7.5400,-14.1825,-13.4014,-10.7238,-0.0008,0.0000,12.8322,19.1140,85.8702,0.9112,16.0000,0.6876,1.0000
7.5500,6.6797,14.6670,-2.4498,0.0001,0.0000,12.9496,19.1180,85.7765,0.9143,16.0000,0.6871,1.0000
7.5600,6.5973,-6.6085,-19.4435,0.0009,0.0000,12.8523,19.1220,85.6827,0.9174,16.0000,0.6866,1.0000
7.5700,-15.8207,-2.8203,-3.4763,0.0005,0.0000,12.7550,19.1260,85.5890,0.9138,16.0000,0.6861,1.0000
7.5800,16.1187,12.7918,-7.9668,0.0000,0.0000,12.6577,19.1299,85.4953,0.9102,16.0000,0.6856,1.0000
7.5900,-8.2438,-13.9486,-16.3282,-0.0003,0.0000,12.5604,19.1339,85.4015,0.9066,16.0000,0.6851,1.0000
7.6000,-4.6188,8.9948,-0.0072,-0.0006,0.0000,12.4630,19.1379,85.3078,0.9030,16.0000,0.6846,1.0000
7.6100,14.3381,1.3123,-15.6306,0.0016,0.0000,12.5626,19.1379,85.2206,0.9026,16.0000,0.6859,1.0000
7.6200,-17.1442,-11.5646,-8.4935,0.0038,0.0000,12.6622,19.1379,85.1335,0.9023,16.0000,0.6872,1.0000
7.6300,9.9037,13.5099,-3.9547,0.0012,0.0000,12.7618,19.1380,85.0464,0.9019,16.0000,0.6884,1.0000
7.6400,1.7250,-9.5702,-18.0360,-0.0014,0.0000,12.8614,19.1380,84.9592,0.9015,16.0000,0.6897,1.0000
7.6500,-13.2313,0.4415,-0.5287,-0.0014,0.0000,12.9610,19.1380,84.8721,0.9024,16.0000,0.6910,1.0000
7.6600,16.3732,10.2474,-11.0109,-0.0015,0.0000,13.0001,19.1380,84.7850,0.9033,16.0000,0.6922,1.0000
7.6700,-11.8296,-13.9543,-13.9718,-0.0002,0.0000,13.0392,19.1380,84.6978,0.9042,16.0000,0.6935,1.0000
7.6800,0.8275,12.3219,1.2091,0.0011,0.0000,13.0783,19.1381,84.6107,0.9050,16.0000,0.6947,1.0000
7.6900,11.4602,-3.3127,-17.2948,0.0018,0.0000,13.1174,19.1381,84.5236,0.9072,16.0000,0.6960,1.0000
7.7000,-17.5738,-7.5950,-5.2485,0.0025,0.0000,13.1565,19.1381,84.4364,0.9094,16.0000,0.6973,1.0000
7.7100,13.7574,14.7159,-6.6394,0.0009,0.0000,13.2834,19.1363,84.5139,0.9116,16.0000,0.6985,1.0000
7.7200,-2.7004,-11.5497,-16.6374,-0.0008,0.0000,13.4102,19.1346,84.5913,0.9138,16.0000,0.6998,1.0000
7.7300,-9.2498,4.3564,0.9107,-0.0001,0.0000,13.5371,19.1328,84.6688,0.9132,16.0000,0.7010,1.0000
7.7400,16.7015,5.4181,-14.6223,0.0006,0.0000,13.6639,19.1310,84.7462,0.9126,16.0000,0.7023,1.0000
7.7500,-15.0120,-13.0005,-9.9780,0.0023,0.0000,13.7908,19.1292,84.8237,0.9120,16.0000,0.7036,1.0000
7.7600,5.1177,13.3325,-0.8799,0.0039,0.0000,13.7662,19.1274,84.9012,0.9114,16.0000,0.7048,1.0000
7.7700,7.1409,-6.3381,-20.0195,0.0015,0.0000,13.7417,19.1256,84.9786,0.9094,16.0000,0.7061,1.0000
7.7800,-16.3835,-4.6128,-2.2460,-0.0010,0.0000,13.7171,19.1239,85.0561,0.9074,16.0000,0.7074,1.0000
7.7900,15.1476,12.1169,-6.9617,-0.0003,0.0000,13.6925,19.1221,85.1335,0.9054,16.0000,0.7086,1.0000
7.8000,-7.9884,-14.0849,-13.6791,0.0005,0.0000,13.6680,19.1203,85.2110,0.9035,16.0000,0.7099,1.0000
7.8100,-5.0744,8.5723,1.0158,0.0025,0.0000,13.7489,19.1322,84.8976,0.8995,16.0000,0.7094,1.0000
7.8200,14.5495,2.0035,-16.5086,0.0046,0.0000,13.8299,19.1441,84.5842,0.8956,16.0000,0.7089,1.0000
7.8300,-16.4172,-10.1395,-7.6457,0.0019,0.0000,13.9108,19.1559,84.2709,0.8917,16.0000,0.7084,1.0000
7.8400,11.1251,15.0225,-2.4782,-0.0008,0.0000,13.9918,19.1678,83.9575,0.8877,16.0000,0.7080,1.0000
7.8500,2.2411,-10.5682,-17.7958,0.0009,0.0000,14.0727,19.1797,83.6441,0.8904,16.0000,0.7075,1.0000
7.8600,-13.3502,0.4861,-1.4035,0.0025,0.0000,14.0884,19.1916,83.3308,0.8932,16.0000,0.7070,1.0000
7.8700,16.7992,9.9102,-11.6412,0.0013,0.0000,14.1040,19.2035,83.0174,0.8959,16.0000,0.7065,1.0000
7.8800,-12.0207,-15.0241,-13.5386,0.0001,0.0000,14.1196,19.2153,82.7040,0.8986,16.0000,0.7060,1.0000
7.8900,0.2419,10.5050,-0.2479,0.0004,0.0000,14.1353,19.2272,82.3907,0.8959,16.0000,0.7056,1.0000
7.9000,10.7105,-2.7114,-16.9778,0.0008,0.0000,14.1509,19.2391,82.0773,0.8933,16.0000,0.7051,1.0000
7.9100,-17.5910,-7.5494,-5.7548,0.0003,0.0000,14.2173,19.2441,81.9719,0.8907,16.0000,0.7046,1.0000
7.9200,13.3777,14.8195,-3.8057,-0.0002,0.0000,14.2837,19.2491,81.8665,0.8880,16.0000,0.7041,1.0000
7.9300,-3.2309,-11.2355,-16.1591,-0.0013,0.0000,14.3501,19.2542,81.7611,0.8887,16.0000,0.7036,1.0000
7.9400,-8.6183,4.9314,2.1345,-0.0025,0.0000,14.4164,19.2592,81.6557,0.8893,16.0000,0.7031,1.0000
7.9500,17.0585,7.2309,-13.9377,-0.0013,0.0000,14.4828,19.2642,81.5503,0.8900,16.0000,0.7027,1.0000
7.9600,-14.5131,-13.0478,-9.6822,-0.0002,0.0000,14.5621,19.2692,81.4449,0.8906,16.0000,0.7022,1.0000
7.9700,4.6996,13.3200,-1.7450,-0.0005,0.0000,14.6413,19.2742,81.3395,0.8868,16.0000,0.7017,1.0000
7.9800,7.8810,-5.8985,-17.6516,-0.0008,0.0000,14.7206,19.2792,81.2341,0.8830,16.0000,0.7012,1.0000
7.9900,-14.9672,-3.3546,-1.8885,-0.0003,0.0000,14.7999,19.2843,81.1287,0.8792,16.0000,0.7007,1.0000
8.0000,17.7264,13.4652,-9.6221,0.0002,0.0000,14.8791,19.2893,81.0233,0.8754,16.0000,0.7003,1.0000
8.0100,-7.1485,-14.3890,-16.5683,-0.0009,0.0000,14.9452,19.2922,80.8287,0.8765,16.0000,0.7016,1.0000
8.0200,-5.7960,7.5367,-0.0902,-0.0019,0.0000,15.0112,19.2950,80.6341,0.8776,16.0000,0.7030,1.0000
8.0300,13.5364,2.2231,-14.3623,0.0013,0.0000,15.0773,19.2979,80.4395,0.8786,16.0000,0.7044,1.0000
8.0400,-16.6252,-10.8176,-6.6700,0.0045,0.0000,15.1434,19.3008,80.2449,0.8797,16.0000,0.7058,1.0000
8.0500,9.2617,14.7607,-2.7703,0.0026,0.0000,15.2095,19.3037,80.0502,0.8786,16.0000,0.7072,1.0000
8.0600,1.8156,-9.2327,-18.2447,0.0007,0.0000,15.1397,19.3066,79.8556,0.8775,16.0000,0.7085,1.0000
8.0700,-13.0902,0.2876,0.3100,0.0022,0.0000,15.0700,19.3094,79.6610,0.8764,16.0000,0.7099,1.0000
8.0800,17.3646,10.9233,-11.2568,0.0037,0.0000,15.0003,19.3123,79.4664,0.8752,16.0000,0.7113,1.0000
8.0900,-11.5633,-13.7925,-12.1262,0.0019,0.0000,14.9306,19.3152,79.2718,0.8742,16.0000,0.7127,1.0000
8.1000,0.0680,11.2131,-1.2347,0.0001,0.0000,14.8609,19.3181,79.0772,0.8732,16.0000,0.7140,1.0000
8.1100,12.6986,-1.3733,-15.7969,0.0007,0.0000,14.8937,19.3164,79.1618,0.8721,16.0000,0.7154,1.0000
8.1200,-15.6879,-8.5188,-6.2226,0.0013,0.0000,14.9264,19.3146,79.2464,0.8711,16.0000,0.7168,1.0000
8.1300,13.1032,13.6381,-4.4656,0.0019,0.0000,14.9591,19.3129,79.3310,0.8684,16.0000,0.7182,1.0000
8.1400,-2.1423,-12.1052,-16.9794,0.0025,0.0000,14.9918,19.3112,79.4155,0.8656,16.0000,0.7196,1.0000
8.1500,-11.0267,2.8711,0.0532,0.0025,0.0000,15.0245,19.3094,79.5001,0.8629,16.0000,0.7209,1.0000
8.1600,16.5391,7.3980,-13.3172,0.0026,0.0000,15.1365,19.3077,79.5847,0.8602,16.0000,0.7223,1.0000
8.1700,-13.7143,-14.4440,-11.1488,0.0031,0.0000,15.2484,19.3060,79.6693,0.8602,16.0000,0.7237,1.0000
